canonical_smiles,Solvent,source_row,Molecule,SMILES,λem (nm),Solvent_raw,doi
Brc1ccc(C#Cc2ccccc2)c2nsnc12,ACN,148,147,Brc1ccc(C#Cc2ccccc2)c2nsnc12,482.0,ACN,https://doi.org/10.1021/acs.joc.0c01805
Brc1ccc(C#Cc2ccccc2)c2nsnc12,ACOET,149,148,Brc1ccc(C#Cc2ccccc2)c2nsnc12,465.0,AcOEt,https://doi.org/10.1021/acs.joc.0c01805
Brc1ccc(C#Cc2ccccc2)c2nsnc12,DMSO,150,149,Brc1ccc(C#Cc2ccccc2)c2nsnc12,487.0,DMSO,https://doi.org/10.1021/acs.joc.0c01805
Brc1ccc(C#Cc2ccccc2)c2nsnc12,ETOH,151,150,Brc1ccc(C#Cc2ccccc2)c2nsnc12,500.0,EtOH,https://doi.org/10.1021/acs.joc.0c01805
Brc1ccc(C#Cc2ccccc2)c2nsnc12,H2O,152,151,Brc1ccc(C#Cc2ccccc2)c2nsnc12,495.0,H2O,https://doi.org/10.1021/acs.joc.0c01805
Brc1ccc(C#Cc2ccccc2)c2nsnc12,PBSBUFFER,153,152,Brc1ccc(C#Cc2ccccc2)c2nsnc12,500.0,PBSBUFFER,https://doi.org/10.1021/acs.joc.0c01805
C(#Cc1cccc2nsnc12)c1ccccc1,HEX,154,153,C(#Cc1cccc2nsnc12)c1ccccc1,427.0,HEX,https://doi.org/10.1021/acs.joc.0c01805
C(#Cc1cccc2nsnc12)c1ccccc1,TOL,155,154,C(#Cc1cccc2nsnc12)c1ccccc1,447.0,TOL,https://doi.org/10.1021/acs.joc.0c01805
C(#Cc1cccc2nsnc12)c1ccccc1,DCM,156,155,C(#Cc1cccc2nsnc12)c1ccccc1,457.0,DCM,https://doi.org/10.1021/acs.joc.0c01805
C(#Cc1cccc2nsnc12)c1ccccc1,ACN,157,156,C(#Cc1cccc2nsnc12)c1ccccc1,457.0,ACN,https://doi.org/10.1021/acs.joc.0c01805
C(#Cc1cccc2nsnc12)c1ccccc1,ACOET,158,157,C(#Cc1cccc2nsnc12)c1ccccc1,450.0,AcOEt,https://doi.org/10.1021/acs.joc.0c01805
C(#Cc1cccc2nsnc12)c1ccccc1,DMSO,159,158,C(#Cc1cccc2nsnc12)c1ccccc1,470.0,DMSO,https://doi.org/10.1021/acs.joc.0c01805
C(#Cc1cccc2nsnc12)c1ccccc1,ETOH,160,159,C(#Cc1cccc2nsnc12)c1ccccc1,485.0,EtOH,https://doi.org/10.1021/acs.joc.0c01805
C(#Cc1cccc2nsnc12)c1ccccc1,H2O,161,160,C(#Cc1cccc2nsnc12)c1ccccc1,517.0,H2O,https://doi.org/10.1021/acs.joc.0c01805
C(#Cc1cccc2nsnc12)c1ccccc1,PBSBUFFER,162,161,C(#Cc1cccc2nsnc12)c1ccccc1,512.0,PBSBUFFER,https://doi.org/10.1021/acs.joc.0c01805
C(#Cc1ccc(C#Cc2ccccc2)c2nsnc12)c1ccccc1,HEX,163,162,C(#Cc1ccc(C#Cc2ccccc2)c2nsnc12)c1ccccc1,460.0,HEX,https://doi.org/10.1021/acs.joc.0c01805
C(#Cc1ccc(C#Cc2ccccc2)c2nsnc12)c1ccccc1,TOL,164,163,C(#Cc1ccc(C#Cc2ccccc2)c2nsnc12)c1ccccc1,487.0,TOL,https://doi.org/10.1021/acs.joc.0c01805
C(#Cc1ccc(C#Cc2ccccc2)c2nsnc12)c1ccccc1,DCM,165,164,C(#Cc1ccc(C#Cc2ccccc2)c2nsnc12)c1ccccc1,495.0,DCM,https://doi.org/10.1021/acs.joc.0c01805
C(#Cc1ccc(C#Cc2ccccc2)c2nsnc12)c1ccccc1,ACN,166,165,C(#Cc1ccc(C#Cc2ccccc2)c2nsnc12)c1ccccc1,497.0,ACN,https://doi.org/10.1021/acs.joc.0c01805
C(#Cc1ccc(C#Cc2ccccc2)c2nsnc12)c1ccccc1,ACOET,167,166,C(#Cc1ccc(C#Cc2ccccc2)c2nsnc12)c1ccccc1,485.0,AcOEt,https://doi.org/10.1021/acs.joc.0c01805
C(#Cc1ccc(C#Cc2ccccc2)c2nsnc12)c1ccccc1,DMSO,168,167,C(#Cc1ccc(C#Cc2ccccc2)c2nsnc12)c1ccccc1,505.0,DMSO,https://doi.org/10.1021/acs.joc.0c01805
C(#Cc1ccc(C#Cc2ccccc2)c2nsnc12)c1ccccc1,ETOH,169,168,C(#Cc1ccc(C#Cc2ccccc2)c2nsnc12)c1ccccc1,525.0,EtOH,https://doi.org/10.1021/acs.joc.0c01805
C(#Cc1ccc(C#Cc2ccccc2)c2nsnc12)c1ccccc1,H2O,170,169,C(#Cc1ccc(C#Cc2ccccc2)c2nsnc12)c1ccccc1,527.0,H2O,https://doi.org/10.1021/acs.joc.0c01805
Oc1ccc(Nc2cc(Nc3ccc(O)c(-c4nc5ccccc5[nH]4)c3)c3nsnc3c2)cc1-c1nc2ccccc2[nH]1,ETOH,171,170,Oc1ccc(Nc2cc(Nc3ccc(O)c(-c4nc5ccccc5[nH]4)c3)c3nsnc3c2)cc1-c1nc2ccccc2[nH]1,444.0,EtOH,https://doi.org/10.1016/j.bmcl.2010.08.073
Oc1ccc(Nc2cc(Nc3ccc(O)c(-c4nc5ccccc5[nH]4)c3)c3nsnc3c2)cc1-c1nc2ccccc2[nH]1,ACN,172,171,Oc1ccc(Nc2cc(Nc3ccc(O)c(-c4nc5ccccc5[nH]4)c3)c3nsnc3c2)cc1-c1nc2ccccc2[nH]1,438.0,MeCN,https://doi.org/10.1016/j.bmcl.2010.08.073
Oc1ccc(Nc2cc(Nc3ccc(O)c(-c4nc5ccccc5[nH]4)c3)c3nsnc3c2)cc1-c1nc2ccccc2[nH]1,H2O,173,172,Oc1ccc(Nc2cc(Nc3ccc(O)c(-c4nc5ccccc5[nH]4)c3)c3nsnc3c2)cc1-c1nc2ccccc2[nH]1,462.0,H2O,https://doi.org/10.1016/j.bmcl.2010.08.073
Oc1ccc(Nc2cc(Nc3ccc(O)c(-c4nc5ccccc5s4)c3)c3nsnc3c2)cc1-c1nc2ccccc2s1,ETOH,174,173,Oc1ccc(Nc2cc(Nc3ccc(O)c(-c4nc5ccccc5s4)c3)c3nsnc3c2)cc1-c1nc2ccccc2s1,445.0,EtOH,https://doi.org/10.1016/j.bmcl.2010.08.073
Oc1ccc(Nc2cc(Nc3ccc(O)c(-c4nc5ccccc5s4)c3)c3nsnc3c2)cc1-c1nc2ccccc2s1,ACN,175,174,Oc1ccc(Nc2cc(Nc3ccc(O)c(-c4nc5ccccc5s4)c3)c3nsnc3c2)cc1-c1nc2ccccc2s1,440.0,MeCN,https://doi.org/10.1016/j.bmcl.2010.08.073
Oc1ccc(Nc2cc(Nc3ccc(O)c(-c4nc5ccccc5s4)c3)c3nsnc3c2)cc1-c1nc2ccccc2s1,H2O,176,175,Oc1ccc(Nc2cc(Nc3ccc(O)c(-c4nc5ccccc5s4)c3)c3nsnc3c2)cc1-c1nc2ccccc2s1,463.0,H2O,https://doi.org/10.1016/j.bmcl.2010.08.073
CCN(CC)c1ccc2cc(C(=O)Nc3cccc4nsnc34)c(=O)oc2c1,ACOET,177,176,CCN(CC)c1ccc2cc(C(=O)Nc3cccc4nsnc34)c(=O)oc2c1,486.0,AcOEt,https://doi.org/10.1016/j.dyepig.2020.109005
CCN(CC)c1ccc2cc(C(=O)Nc3cccc4nsnc34)c(=O)oc2c1,ACN,178,177,CCN(CC)c1ccc2cc(C(=O)Nc3cccc4nsnc34)c(=O)oc2c1,473.0,ACN,https://doi.org/10.1016/j.dyepig.2020.109005
CCN(CC)c1ccc2cc(C(=O)Nc3cccc4nsnc34)c(=O)oc2c1,H2O,179,178,CCN(CC)c1ccc2cc(C(=O)Nc3cccc4nsnc34)c(=O)oc2c1,527.0,H2O,https://doi.org/10.1016/j.dyepig.2020.109005
CCN(CC)c1ccc2cc(C(=O)Nc3cccc4nsnc34)c(=O)oc2c1,HEX,180,179,CCN(CC)c1ccc2cc(C(=O)Nc3cccc4nsnc34)c(=O)oc2c1,443.0,HEX,https://doi.org/10.1016/j.dyepig.2020.109005
CCN(CC)c1ccc2cc(C(=O)Nc3cccc4nsnc34)c(=O)oc2c1,ETOH,181,180,CCN(CC)c1ccc2cc(C(=O)Nc3cccc4nsnc34)c(=O)oc2c1,473.0,EtOH,https://doi.org/10.1016/j.dyepig.2020.109005
CCN(CC)c1ccc2cc(C(=O)Nc3cccc4nsnc34)c(=O)oc2c1,DMSO,182,181,CCN(CC)c1ccc2cc(C(=O)Nc3cccc4nsnc34)c(=O)oc2c1,467.0,DMSO,https://doi.org/10.1016/j.dyepig.2020.109005
CCN(CC)c1ccc2cc(C(=O)Nc3cccc4nsnc34)c(=O)oc2c1,DCM,183,182,CCN(CC)c1ccc2cc(C(=O)Nc3cccc4nsnc34)c(=O)oc2c1,500.0,DCM,https://doi.org/10.1016/j.dyepig.2020.109005
CCN(CC)c1ccc2cc(C(=O)Nc3cccc4nsnc34)c(=O)oc2c1,PBS,184,183,CCN(CC)c1ccc2cc(C(=O)Nc3cccc4nsnc34)c(=O)oc2c1,519.0,PBS,https://doi.org/10.1016/j.dyepig.2020.109005
CCN(CC)c1ccc2cc(C(=O)Nc3cccc4nsnc34)c(=O)oc2c1,TOL,185,184,CCN(CC)c1ccc2cc(C(=O)Nc3cccc4nsnc34)c(=O)oc2c1,477.0,TOL,https://doi.org/10.1016/j.dyepig.2020.109005
Cc1cc(=O)oc2cc(Nc3cccc4nsnc34)ccc12,ACOET,186,185,Cc1cc(=O)oc2cc(Nc3cccc4nsnc34)ccc12,544.0,AcOEt,https://doi.org/10.1016/j.dyepig.2020.109005
Cc1cc(=O)oc2cc(Nc3cccc4nsnc34)ccc12,ACN,187,186,Cc1cc(=O)oc2cc(Nc3cccc4nsnc34)ccc12,561.0,ACN,https://doi.org/10.1016/j.dyepig.2020.109005
Cc1cc(=O)oc2cc(Nc3cccc4nsnc34)ccc12,H2O,188,187,Cc1cc(=O)oc2cc(Nc3cccc4nsnc34)ccc12,519.0,H2O,https://doi.org/10.1016/j.dyepig.2020.109005
Cc1cc(=O)oc2cc(Nc3cccc4nsnc34)ccc12,HEX,189,188,Cc1cc(=O)oc2cc(Nc3cccc4nsnc34)ccc12,524.0,HEX,https://doi.org/10.1016/j.dyepig.2020.109005
Cc1cc(=O)oc2cc(Nc3cccc4nsnc34)ccc12,ETOH,190,189,Cc1cc(=O)oc2cc(Nc3cccc4nsnc34)ccc12,575.0,EtOH,https://doi.org/10.1016/j.dyepig.2020.109005
Cc1cc(=O)oc2cc(Nc3cccc4nsnc34)ccc12,DMSO,191,190,Cc1cc(=O)oc2cc(Nc3cccc4nsnc34)ccc12,588.0,DMSO,https://doi.org/10.1016/j.dyepig.2020.109005
Cc1cc(=O)oc2cc(Nc3cccc4nsnc34)ccc12,DCM,192,191,Cc1cc(=O)oc2cc(Nc3cccc4nsnc34)ccc12,555.0,DCM,https://doi.org/10.1016/j.dyepig.2020.109005
Cc1cc(=O)oc2cc(Nc3cccc4nsnc34)ccc12,PBS,193,192,Cc1cc(=O)oc2cc(Nc3cccc4nsnc34)ccc12,523.0,PBS,https://doi.org/10.1016/j.dyepig.2020.109005
Cc1cc(=O)oc2cc(Nc3cccc4nsnc34)ccc12,TOL,194,193,Cc1cc(=O)oc2cc(Nc3cccc4nsnc34)ccc12,538.0,TOL,https://doi.org/10.1016/j.dyepig.2020.109005
COc1ccc(-c2ccc(Nc3ccc4oc(=O)cc(C)c4c3)c3nsnc23)cc1,HEX,195,194,COc1ccc(-c2ccc(Nc3ccc4oc(=O)cc(C)c4c3)c3nsnc23)cc1,585.0,HEX,https://doi.org/10.1021/acsomega.8b00434
COc1ccc(-c2ccc(Nc3ccc4oc(=O)cc(C)c4c3)c3nsnc23)cc1,TOL,196,195,COc1ccc(-c2ccc(Nc3ccc4oc(=O)cc(C)c4c3)c3nsnc23)cc1,600.0,TOL,https://doi.org/10.1021/acsomega.8b00434
COc1ccc(-c2ccc(Nc3ccc4oc(=O)cc(C)c4c3)c3nsnc23)cc1,ACOET,197,196,COc1ccc(-c2ccc(Nc3ccc4oc(=O)cc(C)c4c3)c3nsnc23)cc1,605.0,AcOEt,https://doi.org/10.1021/acsomega.8b00434
COc1ccc(-c2ccc(Nc3ccc4oc(=O)cc(C)c4c3)c3nsnc23)cc1,H2O,198,197,COc1ccc(-c2ccc(Nc3ccc4oc(=O)cc(C)c4c3)c3nsnc23)cc1,628.0,H2O,https://doi.org/10.1021/acsomega.8b00434
COc1ccc(-c2ccc(Nc3ccc4oc(=O)cc(C)c4c3)c3nsnc23)cc1,DCM,199,198,COc1ccc(-c2ccc(Nc3ccc4oc(=O)cc(C)c4c3)c3nsnc23)cc1,608.0,DCM,https://doi.org/10.1021/acsomega.8b00434
COc1ccc(-c2ccc(Nc3ccc4oc(=O)cc(C)c4c3)c3nsnc23)cc1,CFM,200,199,COc1ccc(-c2ccc(Nc3ccc4oc(=O)cc(C)c4c3)c3nsnc23)cc1,605.0,CFM,https://doi.org/10.1021/acsomega.8b00434
COc1ccc(-c2ccc(Nc3ccc4oc(=O)cc(C)c4c3)c3nsnc23)cc1,ETOH,201,200,COc1ccc(-c2ccc(Nc3ccc4oc(=O)cc(C)c4c3)c3nsnc23)cc1,626.0,EtOH,https://doi.org/10.1021/acsomega.8b00434
COc1ccc(-c2ccc(Nc3ccc4oc(=O)cc(C)c4c3)c3nsnc23)cc1,MEOH,202,201,COc1ccc(-c2ccc(Nc3ccc4oc(=O)cc(C)c4c3)c3nsnc23)cc1,640.0,MeOH,https://doi.org/10.1021/acsomega.8b00434
COc1ccc(-c2ccc(Nc3ccc4oc(=O)cc(C)c4c3)c3nsnc23)cc1,ACN,203,202,COc1ccc(-c2ccc(Nc3ccc4oc(=O)cc(C)c4c3)c3nsnc23)cc1,624.0,ACN,https://doi.org/10.1021/acsomega.8b00434
COc1ccc(-c2ccc(Nc3ccc4oc(=O)cc(C)c4c3)c3nsnc23)cc1,DMSO,204,203,COc1ccc(-c2ccc(Nc3ccc4oc(=O)cc(C)c4c3)c3nsnc23)cc1,643.0,DMSO,https://doi.org/10.1021/acsomega.8b00434
O=C(/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4O)cc3)c3nsnc23)cc1)c1ccccc1O,CFM,205,204,O=C(/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4O)cc3)c3nsnc23)cc1)c1ccccc1O,495.0,CFM,https://doi.org/10.1016/j.jlumin.2021.118367
O=C(/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4O)cc3)c3nsnc23)cc1)c1ccccc1O,THF,206,205,O=C(/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4O)cc3)c3nsnc23)cc1)c1ccccc1O,494.0,THF,https://doi.org/10.1016/j.jlumin.2021.118367
O=C(/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4O)cc3)c3nsnc23)cc1)c1ccccc1O,DCM,207,206,O=C(/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4O)cc3)c3nsnc23)cc1)c1ccccc1O,505.6666666666667,DCM,https://doi.org/10.1016/j.jlumin.2021.118367
O=C(/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4O)cc3)c3nsnc23)cc1)c1ccccc1O,DMSO,208,207,O=C(/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4O)cc3)c3nsnc23)cc1)c1ccccc1O,512.0,DMSO,https://doi.org/10.1016/j.jlumin.2021.118367
O=C(/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4O)cc3)c3nsnc23)cc1)c1ccccc1O,AC,209,208,O=C(/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4O)cc3)c3nsnc23)cc1)c1ccccc1O,495.0,Ac,https://doi.org/10.1016/j.jlumin.2021.118367
O=C(/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4O)cc3)c3nsnc23)cc1)c1ccccc1O,ETOH,210,209,O=C(/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4O)cc3)c3nsnc23)cc1)c1ccccc1O,500.0,EtOH,https://doi.org/10.1016/j.jlumin.2021.118367
O=C(/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4O)cc3)c3nsnc23)cc1)c1ccccc1O,ACN,211,210,O=C(/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4O)cc3)c3nsnc23)cc1)c1ccccc1O,500.0,MeCN,https://doi.org/10.1016/j.jlumin.2021.118367
O=C(/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4O)cc3)c3nsnc23)cc1)c1ccccc1O,MEOH,212,211,O=C(/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4O)cc3)c3nsnc23)cc1)c1ccccc1O,512.0,MeOH,https://doi.org/10.1016/j.jlumin.2021.118367
COc1ccccc1C(=O)/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4OC)cc3)c3nsnc23)cc1,CFM,213,212,COc1ccccc1C(=O)/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4OC)cc3)c3nsnc23)cc1,499.0,CFM,https://doi.org/10.1016/j.jlumin.2021.118367
COc1ccccc1C(=O)/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4OC)cc3)c3nsnc23)cc1,THF,214,213,COc1ccccc1C(=O)/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4OC)cc3)c3nsnc23)cc1,503.0,THF,https://doi.org/10.1016/j.jlumin.2021.118367
COc1ccccc1C(=O)/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4OC)cc3)c3nsnc23)cc1,DCM,215,214,COc1ccccc1C(=O)/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4OC)cc3)c3nsnc23)cc1,506.3333333333333,DCM,https://doi.org/10.1016/j.jlumin.2021.118367
COc1ccccc1C(=O)/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4OC)cc3)c3nsnc23)cc1,DMSO,216,215,COc1ccccc1C(=O)/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4OC)cc3)c3nsnc23)cc1,505.5,DMSO,https://doi.org/10.1016/j.jlumin.2021.118367
COc1ccccc1C(=O)/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4OC)cc3)c3nsnc23)cc1,AC,217,216,COc1ccccc1C(=O)/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4OC)cc3)c3nsnc23)cc1,505.0,Ac,https://doi.org/10.1016/j.jlumin.2021.118367
COc1ccccc1C(=O)/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4OC)cc3)c3nsnc23)cc1,ETOH,218,217,COc1ccccc1C(=O)/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4OC)cc3)c3nsnc23)cc1,501.0,EtOH,https://doi.org/10.1016/j.jlumin.2021.118367
COc1ccccc1C(=O)/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4OC)cc3)c3nsnc23)cc1,ACN,219,218,COc1ccccc1C(=O)/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4OC)cc3)c3nsnc23)cc1,505.0,MeCN,https://doi.org/10.1016/j.jlumin.2021.118367
COc1ccccc1C(=O)/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4OC)cc3)c3nsnc23)cc1,MEOH,220,219,COc1ccccc1C(=O)/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4OC)cc3)c3nsnc23)cc1,508.0,MeOH,https://doi.org/10.1016/j.jlumin.2021.118367
O=C(/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4)cc3)c3nsnc23)cc1)c1ccccc1,CFM,221,220,O=C(/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4)cc3)c3nsnc23)cc1)c1ccccc1,497.0,CFM,https://doi.org/10.1016/j.jlumin.2021.118367
O=C(/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4)cc3)c3nsnc23)cc1)c1ccccc1,THF,222,221,O=C(/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4)cc3)c3nsnc23)cc1)c1ccccc1,501.0,THF,https://doi.org/10.1016/j.jlumin.2021.118367
O=C(/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4)cc3)c3nsnc23)cc1)c1ccccc1,DCM,223,222,O=C(/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4)cc3)c3nsnc23)cc1)c1ccccc1,505.0,DCM,https://doi.org/10.1016/j.jlumin.2021.118367
O=C(/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4)cc3)c3nsnc23)cc1)c1ccccc1,DMSO,224,223,O=C(/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4)cc3)c3nsnc23)cc1)c1ccccc1,513.0,DMSO,https://doi.org/10.1016/j.jlumin.2021.118367
O=C(/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4)cc3)c3nsnc23)cc1)c1ccccc1,AC,225,224,O=C(/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4)cc3)c3nsnc23)cc1)c1ccccc1,503.0,Ac,https://doi.org/10.1016/j.jlumin.2021.118367
O=C(/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4)cc3)c3nsnc23)cc1)c1ccccc1,ETOH,226,225,O=C(/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4)cc3)c3nsnc23)cc1)c1ccccc1,500.0,EtOH,https://doi.org/10.1016/j.jlumin.2021.118367
O=C(/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4)cc3)c3nsnc23)cc1)c1ccccc1,ACN,227,226,O=C(/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4)cc3)c3nsnc23)cc1)c1ccccc1,503.0,MeCN,https://doi.org/10.1016/j.jlumin.2021.118367
O=C(/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4)cc3)c3nsnc23)cc1)c1ccccc1,MEOH,228,227,O=C(/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4)cc3)c3nsnc23)cc1)c1ccccc1,510.5,MeOH,https://doi.org/10.1016/j.jlumin.2021.118367
COc1ccc(Oc2ccc(-c3ccc(/C=C/C(=O)c4ccc(OC)cc4)cc3)c3nsnc23)cc1,CFM,229,228,COc1ccc(Oc2ccc(-c3ccc(/C=C/C(=O)c4ccc(OC)cc4)cc3)c3nsnc23)cc1,517.0,CFM,https://doi.org/10.1016/j.jlumin.2021.118367
COc1ccc(Oc2ccc(-c3ccc(/C=C/C(=O)c4ccc(OC)cc4)cc3)c3nsnc23)cc1,THF,230,229,COc1ccc(Oc2ccc(-c3ccc(/C=C/C(=O)c4ccc(OC)cc4)cc3)c3nsnc23)cc1,513.0,THF,https://doi.org/10.1016/j.jlumin.2021.118367
COc1ccc(Oc2ccc(-c3ccc(/C=C/C(=O)c4ccc(OC)cc4)cc3)c3nsnc23)cc1,DCM,231,230,COc1ccc(Oc2ccc(-c3ccc(/C=C/C(=O)c4ccc(OC)cc4)cc3)c3nsnc23)cc1,517.0,DCM,https://doi.org/10.1016/j.jlumin.2021.118367
COc1ccc(Oc2ccc(-c3ccc(/C=C/C(=O)c4ccc(OC)cc4)cc3)c3nsnc23)cc1,DMSO,232,231,COc1ccc(Oc2ccc(-c3ccc(/C=C/C(=O)c4ccc(OC)cc4)cc3)c3nsnc23)cc1,526.0,DMSO,https://doi.org/10.1016/j.jlumin.2021.118367
COc1ccc(Oc2ccc(-c3ccc(/C=C/C(=O)c4ccc(OC)cc4)cc3)c3nsnc23)cc1,AC,233,232,COc1ccc(Oc2ccc(-c3ccc(/C=C/C(=O)c4ccc(OC)cc4)cc3)c3nsnc23)cc1,520.0,Ac,https://doi.org/10.1016/j.jlumin.2021.118367
COc1ccc(Oc2ccc(-c3ccc(/C=C/C(=O)c4ccc(OC)cc4)cc3)c3nsnc23)cc1,ETOH,234,233,COc1ccc(Oc2ccc(-c3ccc(/C=C/C(=O)c4ccc(OC)cc4)cc3)c3nsnc23)cc1,517.5,EtOH,https://doi.org/10.1016/j.jlumin.2021.118367
COc1ccc(Oc2ccc(-c3ccc(/C=C/C(=O)c4ccc(OC)cc4)cc3)c3nsnc23)cc1,ACN,235,234,COc1ccc(Oc2ccc(-c3ccc(/C=C/C(=O)c4ccc(OC)cc4)cc3)c3nsnc23)cc1,516.0,MeCN,https://doi.org/10.1016/j.jlumin.2021.118367
COc1ccc(Oc2ccc(-c3ccc(/C=C/C(=O)c4ccc(OC)cc4)cc3)c3nsnc23)cc1,MEOH,236,235,COc1ccc(Oc2ccc(-c3ccc(/C=C/C(=O)c4ccc(OC)cc4)cc3)c3nsnc23)cc1,527.0,MeOH,https://doi.org/10.1016/j.jlumin.2021.118367
O=C(/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4O)cc3)c3nsnc23)cc1)c1ccccc1O,CHX,237,236,O=C(/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4O)cc3)c3nsnc23)cc1)c1ccccc1O,490.0,CHX,https://doi.org/10.1016/j.dyepig.2020.108377
O=C(/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4O)cc3)c3nsnc23)cc1)c1ccccc1O,TOL,238,237,O=C(/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4O)cc3)c3nsnc23)cc1)c1ccccc1O,502.0,TOL,https://doi.org/10.1016/j.dyepig.2020.108377
O=C(/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4O)cc3)c3nsnc23)cc1)c1ccccc1O,IPROPOH,240,239,O=C(/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4O)cc3)c3nsnc23)cc1)c1ccccc1O,518.0,IPropOH,https://doi.org/10.1016/j.dyepig.2020.108377
COc1ccccc1C(=O)/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4OC)cc3)c3nsnc23)cc1,CHX,241,240,COc1ccccc1C(=O)/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4OC)cc3)c3nsnc23)cc1,468.0,CHX,https://doi.org/10.1016/j.dyepig.2020.108377
COc1ccccc1C(=O)/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4OC)cc3)c3nsnc23)cc1,TOL,242,241,COc1ccccc1C(=O)/C=C/c1ccc(-c2ccc(-c3ccc(/C=C/C(=O)c4ccccc4OC)cc3)c3nsnc23)cc1,484.0,TOL,https://doi.org/10.1016/j.dyepig.2020.108377
